"Reservoir","Site","Site_code","Date","Depth_m","Distance","Dry_start","Dry_end","Max_Depth_Site_m","Temp_C","DO_mgL","DOsat_percent","SpCond_uScm"
"CCR",50,"P2",2024-10-28,7.7,1527.3528,82.296,196.2912,20,16.4742,9.5535,97.744,129.637
"CCR",50,"P2",2024-10-28,8,1527.3528,82.296,196.2912,20,16.4654,9.526,97.737,135.163
"CCR",50,"P2",2024-10-28,8.1,1527.3528,82.296,196.2912,20,16.4608,9.5116,97.291,135.037
"CCR",50,"P2",2024-10-28,8.2,1527.3528,82.296,196.2912,20,16.4411,9.5187,96.551,134.477
"CCR",50,"P2",2024-10-28,8.3,1527.3528,82.296,196.2912,20,16.3151,9.1269,83.323,134.454
"CCR",50,"P2",2024-10-28,8.4,1527.3528,82.296,196.2912,20,16.2974,7.6056,82.267,134.289
"CCR",50,"P2",2024-10-28,8.5,1527.3528,82.296,196.2912,20,16.2789,8.2119,82.724,134.243
"CCR",50,"P2",2024-10-28,8.6,1527.3528,82.296,196.2912,20,16.24,7.9605,78.229,133.95
"CCR",50,"P2",2024-10-28,8.7,1527.3528,82.296,196.2912,20,16.2108,7.4794,74.294,133.347
"CCR",50,"P2",2024-10-28,8.8,1527.3528,82.296,196.2912,20,16.1119,6.8639,64.903,133.397
"CCR",50,"P2",2024-10-28,8.9,1527.3528,82.296,196.2912,20,16.0901,6.7387,69.37,133.253
"CCR",50,"P2",2024-10-28,9,1527.3528,82.296,196.2912,20,16.0182,6.5492,64.717,133.02
"CCR",50,"P2",2024-10-28,9.1,1527.3528,82.296,196.2912,20,16.0073,6.422,65.742,133.051
"CCR",50,"P2",2024-10-28,9.2,1527.3528,82.296,196.2912,20,15.9747,6.4403,64.491,132.952
"CCR",50,"P2",2024-10-28,9.3,1527.3528,82.296,196.2912,20,15.9547,6.3311,63.344,133.004
"CCR",50,"P2",2024-10-28,9.4,1527.3528,82.296,196.2912,20,15.942,6.2056,61.907,132.654
"CCR",50,"P2",2024-10-28,9.5,1527.3528,82.296,196.2912,20,15.9049,6.0928,58.909,132.53
"CCR",50,"P2",2024-10-28,9.6,1527.3528,82.296,196.2912,20,15.8673,5.5949,53.185,132.562
"CCR",50,"P2",2024-10-28,9.7,1527.3528,82.296,196.2912,20,15.8696,5.3214,55.803,130.502
"CCR",50,"P2",2024-10-28,9.7,1527.3528,82.296,196.2912,20,15.8658,5.427,56.283,126.789
"CCR",50,"P2",2024-10-28,10,1527.3528,82.296,196.2912,20,15.8269,5.1886,52.837,132.421
"CCR",50,"P2",2024-10-28,10.1,1527.3528,82.296,196.2912,20,15.8191,5.2516,51.864,132.238
"CCR",50,"P2",2024-10-28,10.2,1527.3528,82.296,196.2912,20,15.7959,4.9158,50.015,132.294
"CCR",50,"P2",2024-10-28,10.3,1527.3528,82.296,196.2912,20,15.784,4.9216,49.681,132.314
"CCR",50,"P2",2024-10-28,10.4,1527.3528,82.296,196.2912,20,15.7769,4.9132,49.1,132.168
"CCR",50,"P2",2024-10-28,10.5,1527.3528,82.296,196.2912,20,15.7712,4.5566,46.411,132.158
"CCR",50,"P2",2024-10-28,10.6,1527.3528,82.296,196.2912,20,15.7692,4.6341,46.886,132.193
"CCR",50,"P2",2024-10-28,10.7,1527.3528,82.296,196.2912,20,15.7655,4.6806,46.998,132.075
"CCR",50,"P2",2024-10-28,10.8,1527.3528,82.296,196.2912,20,15.7627,4.5946,46.068,132.103
"CCR",50,"P2",2024-10-28,10.9,1527.3528,82.296,196.2912,20,15.7544,4.5443,44.543,132.097
"CCR",50,"P2",2024-10-28,11,1527.3528,82.296,196.2912,20,15.7464,4.3836,43.72,132.007
"CCR",50,"P2",2024-10-28,11.1,1527.3528,82.296,196.2912,20,15.7393,4.3377,44.928,130.992
"CCR",50,"P2",2024-10-28,11.2,1527.3528,82.296,196.2912,20,15.7346,4.4136,46.659,126.315
"CCR",50,"P2",2024-10-28,11.8,1527.3528,82.296,196.2912,20,15.668,4.6241,44.219,131.876
"CCR",50,"P2",2024-10-28,11.8,1527.3528,82.296,196.2912,20,15.6613,4.4743,44.668,132.008
"CCR",50,"P2",2024-10-28,11.9,1527.3528,82.296,196.2912,20,15.6509,4.4402,48.232,131.93
"CCR",50,"P2",2024-10-28,12,1527.3528,82.296,196.2912,20,15.635,4.7961,51.856,131.924
"CCR",50,"P2",2024-10-28,12.1,1527.3528,82.296,196.2912,20,15.6229,5.0844,53.097,131.911
"CCR",50,"P2",2024-10-28,12.2,1527.3528,82.296,196.2912,20,15.6133,5.259,52.778,131.922
"CCR",50,"P2",2024-10-28,12.3,1527.3528,82.296,196.2912,20,15.6058,5.2882,51.845,131.906
"CCR",50,"P2",2024-10-28,12.4,1527.3528,82.296,196.2912,20,15.5931,5.2137,49.204,131.736
"CCR",50,"P2",2024-10-28,12.5,1527.3528,82.296,196.2912,20,15.5809,5.0007,46.15,131.776
"CCR",50,"P2",2024-10-28,12.6,1527.3528,82.296,196.2912,20,15.5712,4.688,44.571,131.773
"CCR",50,"P2",2024-10-28,12.7,1527.3528,82.296,196.2912,20,15.563,4.4682,44.839,131.83
"CCR",50,"P2",2024-10-28,12.8,1527.3528,82.296,196.2912,20,15.5564,4.4424,45.935,131.885
"CCR",50,"P2",2024-10-28,12.9,1527.3528,82.296,196.2912,20,15.5509,4.5758,47.151,131.807
"CCR",50,"P2",2024-10-28,13,1527.3528,82.296,196.2912,20,15.547,4.7127,47.623,131.829
"CCR",50,"P2",2024-10-28,13.1,1527.3528,82.296,196.2912,20,15.5446,4.7471,47.605,131.844
"CCR",50,"P2",2024-10-28,13.2,1527.3528,82.296,196.2912,20,15.5415,4.7368,47.38,131.867
"CCR",50,"P2",2024-10-28,13.3,1527.3528,82.296,196.2912,20,15.5391,4.7064,47.134,131.985
"CCR",50,"P2",2024-10-28,13.4,1527.3528,82.296,196.2912,20,15.5362,4.6952,47.013,131.818
"CCR",50,"P2",2024-10-28,13.5,1527.3528,82.296,196.2912,20,15.5299,4.6541,46.293,131.646
"CCR",50,"P2",2024-10-28,13.6,1527.3528,82.296,196.2912,20,15.5246,4.5643,45.592,131.646
"CCR",50,"P2",2024-10-28,13.7,1527.3528,82.296,196.2912,20,15.518,4.5313,45.232,131.639
"CCR",50,"P2",2024-10-28,13.8,1527.3528,82.296,196.2912,20,15.5078,4.5008,44.253,131.553
"CCR",50,"P2",2024-10-28,13.9,1527.3528,82.296,196.2912,20,15.5007,4.3801,42.88,131.582
"CCR",50,"P2",2024-10-28,14,1527.3528,82.296,196.2912,20,15.4964,4.2765,42.417,131.512
"CCR",50,"P2",2024-10-28,14.1,1527.3528,82.296,196.2912,20,15.4928,4.2252,42.255,131.452
"CCR",50,"P2",2024-10-28,14.2,1527.3528,82.296,196.2912,20,15.4901,4.2109,41.918,131.437
"CCR",50,"P2",2024-10-28,14.3,1527.3528,82.296,196.2912,20,15.4884,4.1574,41.663,131.543
"CCR",50,"P2",2024-10-28,14.4,1527.3528,82.296,196.2912,20,15.4872,4.1656,41.912,131.496
"CCR",50,"P2",2024-10-28,14.5,1527.3528,82.296,196.2912,20,15.4838,4.1763,41.349,131.45
"CCR",50,"P2",2024-10-28,14.6,1527.3528,82.296,196.2912,20,15.4774,4.104,39.973,131.296
"CCR",50,"P2",2024-10-28,14.7,1527.3528,82.296,196.2912,20,15.4731,3.9594,38.909,131.318
"CCR",50,"P2",2024-10-28,14.8,1527.3528,82.296,196.2912,20,15.4683,3.8827,38.649,131.437
"CCR",50,"P2",2024-10-28,14.9,1527.3528,82.296,196.2912,20,15.4638,3.8573,38.104,131.493
"CCR",50,"P2",2024-10-28,15,1527.3528,82.296,196.2912,20,15.4597,3.8032,36.398,131.487
"CCR",50,"P2",2024-10-28,15.1,1527.3528,82.296,196.2912,20,15.4553,3.5784,34.786,131.492
"CCR",50,"P2",2024-10-28,15.2,1527.3528,82.296,196.2912,20,15.4512,3.6276,37.238,131.417
"CCR",50,"P2",2024-10-28,15.3,1527.3528,82.296,196.2912,20,15.4498,3.7116,36.61,131.484
"CCR",50,"P2",2024-10-28,15.4,1527.3528,82.296,196.2912,20,15.4451,3.626,36.327,131.488
"CCR",50,"P2",2024-10-28,15.5,1527.3528,82.296,196.2912,20,15.4421,3.7881,38.018,131.424
"CCR",50,"P2",2024-10-28,15.6,1527.3528,82.296,196.2912,20,15.4375,3.8895,38.991,131.369
"CCR",50,"P2",2024-10-28,15.7,1527.3528,82.296,196.2912,20,15.434,3.8452,38.504,131.412
"CCR",50,"P2",2024-10-28,15.8,1527.3528,82.296,196.2912,20,15.4315,3.8732,39.051,131.38
"CCR",50,"P2",2024-10-28,15.9,1527.3528,82.296,196.2912,20,15.4289,3.9106,39.004,131.369
"CCR",50,"P2",2024-10-28,16,1527.3528,82.296,196.2912,20,15.4255,3.8197,37.515,131.375
"CCR",50,"P2",2024-10-28,16.1,1527.3528,82.296,196.2912,20,15.4235,3.6664,36.478,131.325
"CCR",50,"P2",2024-10-28,16.2,1527.3528,82.296,196.2912,20,15.4218,3.6285,36.132,131.449
"CCR",50,"P2",2024-10-28,16.3,1527.3528,82.296,196.2912,20,15.4183,3.598,35.388,131.296
"CCR",50,"P2",2024-10-28,16.4,1527.3528,82.296,196.2912,20,15.4152,3.5497,35.391,131.273
"CCR",50,"P2",2024-10-28,16.5,1527.3528,82.296,196.2912,20,15.4074,3.5364,36.746,131.35
"CCR",50,"P2",2024-10-28,16.6,1527.3528,82.296,196.2912,20,15.4043,3.7119,37.824,131.336
"CCR",50,"P2",2024-10-28,16.7,1527.3528,82.296,196.2912,20,15.3976,3.7593,37.066,131.243
"CCR",50,"P2",2024-10-28,16.8,1527.3528,82.296,196.2912,20,15.3915,3.6946,36.563,131.23
"CCR",50,"P2",2024-10-28,16.9,1527.3528,82.296,196.2912,20,15.383,3.6406,35.677,131.217
"CCR",50,"P2",2024-10-28,17,1527.3528,82.296,196.2912,20,15.3752,3.549,34.921,131.353
"CCR",50,"P2",2024-10-28,17.1,1527.3528,82.296,196.2912,20,15.3671,3.4924,34.46,131.34
"CCR",50,"P2",2024-10-28,17.2,1527.3528,82.296,196.2912,20,15.3598,3.3876,34.022,131.318
"CCR",50,"P2",2024-10-28,17.3,1527.3528,82.296,196.2912,20,15.3575,3.4309,34.465,131.675
"CCR",50,"P2",2024-10-28,17.4,1527.3528,82.296,196.2912,20,15.3452,3.4534,33.713,131.746
"CCR",50,"P2",2024-10-28,17.5,1527.3528,82.296,196.2912,20,15.3297,3.4108,32.1,131.976
"CCR",50,"P2",2024-10-28,17.6,1527.3528,82.296,196.2912,20,15.3156,3.273,30.373,132.089
"CCR",50,"P2",2024-10-28,17.7,1527.3528,82.296,196.2912,20,15.3021,3.0968,29.041,132.128
"CCR",50,"P2",2024-10-28,17.8,1527.3528,82.296,196.2912,20,15.2962,2.9088,28.397,132.253
"CCR",50,"P2",2024-10-28,17.9,1527.3528,82.296,196.2912,20,15.2895,2.8448,28.598,132.761
"CCR",50,"P2",2024-10-28,18,1527.3528,82.296,196.2912,20,15.2754,2.8657,27.7,133.898
"CCR",50,"P2",2024-10-28,18.1,1527.3528,82.296,196.2912,20,15.2445,2.7775,24.86,134.251
"CCR",50,"P2",2024-10-28,18.2,1527.3528,82.296,196.2912,20,15.2125,2.4944,20.537,134.201
"CCR",50,"P2",2024-10-28,18.3,1527.3528,82.296,196.2912,20,15.2127,1.9421,20.821,134.505
"CCR",50,"P2",2024-10-28,18.4,1527.3528,82.296,196.2912,20,15.1918,2.1936,21.314,134.935
"CCR",50,"P2",2024-10-28,18.5,1527.3528,82.296,196.2912,20,15.1661,2.0608,17.145,135.427
"CCR",50,"P2",2024-10-28,18.6,1527.3528,82.296,196.2912,20,15.1417,1.6343,15.238,135.908
"CCR",50,"P2",2024-10-28,18.7,1527.3528,82.296,196.2912,20,15.1101,1.286,13.97,136.173
"CCR",50,"P2",2024-10-28,18.8,1527.3528,82.296,196.2912,20,15.0588,1.346,12.028,136.922
"CCR",50,"P2",2024-10-28,18.9,1527.3528,82.296,196.2912,20,15.0151,1.0903,9,137.486
"CCR",50,"P2",2024-10-28,19,1527.3528,82.296,196.2912,20,14.9899,0.9073,7.18,138.37
"CCR",50,"P2",2024-10-28,19.1,1527.3528,82.296,196.2912,20,14.9503,0.7731,5.081,139.201
"CCR",50,"P2",2024-10-28,19.2,1527.3528,82.296,196.2912,20,14.9133,0.6679,2.952,139.879
"CCR",88,"P1",2024-10-28,0.1,1013.7648,82.296,196.2912,11,16.0279,10.2545,105.872,133.369
"CCR",88,"P1",2024-10-28,0.2,1013.7648,82.296,196.2912,11,16.3132,10.3117,108.067,133.085
"CCR",88,"P1",2024-10-28,0.3,1013.7648,82.296,196.2912,11,16.3661,10.6777,109.364,133.538
"CCR",88,"P1",2024-10-28,0.4,1013.7648,82.296,196.2912,11,16.4037,10.2213,87.776,133.745
"CCR",88,"P1",2024-10-28,0.5,1013.7648,82.296,196.2912,11,16.4213,7.7764,77.601,133.87
"CCR",88,"P1",2024-10-28,0.6,1013.7648,82.296,196.2912,11,15.6515,5.9994,61.711,134.375
"CCR",88,"P1",2024-10-28,0.7,1013.7648,82.296,196.2912,11,16.263,7.1761,70.885,133.802
"CCR",88,"P1",2024-10-28,0.8,1013.7648,82.296,196.2912,11,16.2271,6.9579,70.174,133.355
"CCR",88,"P1",2024-10-28,0.9,1013.7648,82.296,196.2912,11,16.2597,6.9688,72.974,133.148
"CCR",88,"P1",2024-10-28,1,1013.7648,82.296,196.2912,11,16.1882,7.136,71.395,127.836
"CCR",88,"P1",2024-10-28,1.4,1013.7648,82.296,196.2912,11,16.5102,10.7811,103.356,135.153
"CCR",88,"P1",2024-10-28,1.4,1013.7648,82.296,196.2912,11,16.507,10.4196,100.881,135.156
"CCR",88,"P1",2024-10-28,1.5,1013.7648,82.296,196.2912,11,16.5024,9.6494,98.068,135.284
"CCR",88,"P1",2024-10-28,1.6,1013.7648,82.296,196.2912,11,16.5007,9.5262,97.721,135.091
"CCR",88,"P1",2024-10-28,1.7,1013.7648,82.296,196.2912,11,16.4999,9.498,97.327,135.172
"CCR",88,"P1",2024-10-28,1.8,1013.7648,82.296,196.2912,11,16.4986,9.5345,98.08,135.21
"CCR",88,"P1",2024-10-28,1.9,1013.7648,82.296,196.2912,11,16.4948,9.5565,97.363,135.232
"CCR",88,"P1",2024-10-28,2,1013.7648,82.296,196.2912,11,16.4908,9.4912,97.169,135.106
"CCR",88,"P1",2024-10-28,2.1,1013.7648,82.296,196.2912,11,16.4893,9.5283,97.975,135.123
"CCR",88,"P1",2024-10-28,2.2,1013.7648,82.296,196.2912,11,16.4875,9.5459,97.488,135.198
"CCR",88,"P1",2024-10-28,2.3,1013.7648,82.296,196.2912,11,16.4864,9.5229,97.38,135.144
"CCR",88,"P1",2024-10-28,2.4,1013.7648,82.296,196.2912,11,16.4854,9.5231,97.73,135.231
"CCR",88,"P1",2024-10-28,2.5,1013.7648,82.296,196.2912,11,16.4849,9.5234,97.599,135.219
"CCR",88,"P1",2024-10-28,2.6,1013.7648,82.296,196.2912,11,16.4843,9.537,97.541,135.172
"CCR",88,"P1",2024-10-28,2.7,1013.7648,82.296,196.2912,11,16.4825,9.5269,97.781,135.177
"CCR",88,"P1",2024-10-28,2.8,1013.7648,82.296,196.2912,11,16.478,9.5301,97.874,135.208
"CCR",88,"P1",2024-10-28,2.9,1013.7648,82.296,196.2912,11,16.4828,9.5475,97.597,135.233
"CCR",88,"P1",2024-10-28,3,1013.7648,82.296,196.2912,11,16.4825,9.5358,97.517,135.153
"CCR",88,"P1",2024-10-28,3.1,1013.7648,82.296,196.2912,11,16.4821,9.5148,97.547,135.248
"CCR",88,"P1",2024-10-28,3.2,1013.7648,82.296,196.2912,11,16.4797,9.5408,97.69,135.174
"CCR",88,"P1",2024-10-28,3.3,1013.7648,82.296,196.2912,11,16.4804,9.5192,97.411,135.173
"CCR",88,"P1",2024-10-28,3.4,1013.7648,82.296,196.2912,11,16.4792,9.5356,97.9,135.208
"CCR",88,"P1",2024-10-28,3.5,1013.7648,82.296,196.2912,11,16.4768,9.5199,97.565,135.278
"CCR",88,"P1",2024-10-28,3.6,1013.7648,82.296,196.2912,11,16.4728,9.5252,97.418,135.152
"CCR",88,"P1",2024-10-28,3.7,1013.7648,82.296,196.2912,11,16.4737,9.5002,97.04,135.147
"CCR",88,"P1",2024-10-28,3.8,1013.7648,82.296,196.2912,11,16.4727,9.4759,97.034,135.044
"CCR",88,"P1",2024-10-28,3.9,1013.7648,82.296,196.2912,11,16.4718,9.4854,97.423,131.887
"CCR",88,"P1",2024-10-28,3.9,1013.7648,82.296,196.2912,11,16.4718,9.4917,97.5,129.634
"CCR",88,"P1",2024-10-28,4.3,1013.7648,82.296,196.2912,11,16.4704,9.5015,97.221,135.086
"CCR",88,"P1",2024-10-28,4.3,1013.7648,82.296,196.2912,11,16.4706,9.4965,97.236,135.123
"CCR",88,"P1",2024-10-28,4.4,1013.7648,82.296,196.2912,11,16.4711,9.4988,97.07,135.281
"CCR",88,"P1",2024-10-28,4.5,1013.7648,82.296,196.2912,11,16.4696,9.4726,97.191,135.297
"CCR",88,"P1",2024-10-28,4.6,1013.7648,82.296,196.2912,11,16.47,9.5022,96.9,135.219
"CCR",88,"P1",2024-10-28,4.7,1013.7648,82.296,196.2912,11,16.4693,9.481,96.695,135.213
"CCR",88,"P1",2024-10-28,4.8,1013.7648,82.296,196.2912,11,16.4683,9.4756,97.298,135.15
"CCR",88,"P1",2024-10-28,4.9,1013.7648,82.296,196.2912,11,16.4678,9.5322,97.414,135.251
"CCR",88,"P1",2024-10-28,5,1013.7648,82.296,196.2912,11,16.4687,9.513,97.058,135.161
"CCR",88,"P1",2024-10-28,5.1,1013.7648,82.296,196.2912,11,16.4665,9.4766,97.191,135.203
"CCR",88,"P1",2024-10-28,5.2,1013.7648,82.296,196.2912,11,16.4665,9.5092,97.179,135.095
"CCR",88,"P1",2024-10-28,5.3,1013.7648,82.296,196.2912,11,16.4667,9.4804,96.922,135.168
"CCR",88,"P1",2024-10-28,5.4,1013.7648,82.296,196.2912,11,16.4653,9.5056,97.241,135.24
"CCR",88,"P1",2024-10-28,5.5,1013.7648,82.296,196.2912,11,16.465,9.4622,97.141,135.188
"CCR",88,"P1",2024-10-28,5.6,1013.7648,82.296,196.2912,11,16.4648,9.5028,97.256,135.194
"CCR",88,"P1",2024-10-28,5.7,1013.7648,82.296,196.2912,11,16.4635,9.504,97.081,135.242
"CCR",88,"P1",2024-10-28,5.8,1013.7648,82.296,196.2912,11,16.4593,9.4732,96.911,135.198
"CCR",88,"P1",2024-10-28,5.9,1013.7648,82.296,196.2912,11,16.4558,9.4747,97.231,134.459
"CCR",88,"P1",2024-10-28,6,1013.7648,82.296,196.2912,11,16.4552,9.5016,97.344,129.525
"CCR",88,"P1",2024-10-28,6.4,1013.7648,82.296,196.2912,11,16.4387,9.5193,97.448,135.144
"CCR",88,"P1",2024-10-28,6.5,1013.7648,82.296,196.2912,11,16.4395,9.5152,97.155,135.174
"CCR",88,"P1",2024-10-28,6.6,1013.7648,82.296,196.2912,11,16.438,9.4898,97.157,135.299
"CCR",88,"P1",2024-10-28,6.7,1013.7648,82.296,196.2912,11,16.4367,9.4981,97.099,135.193
"CCR",88,"P1",2024-10-28,6.8,1013.7648,82.296,196.2912,11,16.4337,9.493,97.118,135.26
"CCR",88,"P1",2024-10-28,6.9,1013.7648,82.296,196.2912,11,16.4296,9.5038,97.19,135.166
"CCR",88,"P1",2024-10-28,7,1013.7648,82.296,196.2912,11,16.4295,9.4892,96.925,135.207
"CCR",88,"P1",2024-10-28,7.1,1013.7648,82.296,196.2912,11,16.4307,9.519,97.463,135.264
"CCR",88,"P1",2024-10-28,7.2,1013.7648,82.296,196.2912,11,16.4307,9.5219,97.204,135.322
"CCR",88,"P1",2024-10-28,7.3,1013.7648,82.296,196.2912,11,16.4279,9.4954,96.903,135.099
"CCR",88,"P1",2024-10-28,7.4,1013.7648,82.296,196.2912,11,16.4205,9.4698,96.844,134.966
"CCR",88,"P1",2024-10-28,7.5,1013.7648,82.296,196.2912,11,16.3922,9.4764,96.665,135.032
"CCR",88,"P1",2024-10-28,7.6,1013.7648,82.296,196.2912,11,16.3904,9.4161,96.827,135.225
"CCR",88,"P1",2024-10-28,7.7,1013.7648,82.296,196.2912,11,16.3865,9.5151,96.711,135.159
"CCR",88,"P1",2024-10-28,7.8,1013.7648,82.296,196.2912,11,16.3051,9.4352,95.102,135.117
"CCR",88,"P1",2024-10-28,7.9,1013.7648,82.296,196.2912,11,16.2904,9.1447,92.382,135.126
"CCR",88,"P1",2024-10-28,8,1013.7648,82.296,196.2912,11,16.277,9.148,89.594,134.627
"CCR",88,"P1",2024-10-28,8.1,1013.7648,82.296,196.2912,11,16.2186,8.5649,83.429,134.487
"CCR",88,"P1",2024-10-28,8.2,1013.7648,82.296,196.2912,11,16.1802,8.2002,79.51,134.387
"CCR",88,"P1",2024-10-28,8.3,1013.7648,82.296,196.2912,11,16.157,7.7337,76.816,134.215
"CCR",88,"P1",2024-10-28,8.4,1013.7648,82.296,196.2912,11,16.1436,7.5562,76.015,134.03
"CCR",88,"P1",2024-10-28,8.5,1013.7648,82.296,196.2912,11,16.1299,7.4795,72.586,133.847
"CCR",88,"P1",2024-10-28,8.6,1013.7648,82.296,196.2912,11,16.1154,7.1443,66.837,133.746
"CCR",88,"P1",2024-10-28,8.7,1013.7648,82.296,196.2912,11,16.1046,6.4495,62.854,133.707
"CCR",88,"P1",2024-10-28,8.8,1013.7648,82.296,196.2912,11,16.103,6.1943,64.573,133.809
"CCR",88,"P1",2024-10-28,8.9,1013.7648,82.296,196.2912,11,16.1011,6.4366,65.916,133.594
"CCR",88,"P1",2024-10-28,9,1013.7648,82.296,196.2912,11,16.0952,6.4897,65.436,133.463
"CCR",88,"P1",2024-10-28,9.1,1013.7648,82.296,196.2912,11,16.0803,6.2899,61.478,133.552
"CCR",88,"P1",2024-10-28,9.2,1013.7648,82.296,196.2912,11,16.0824,6.0984,63.497,133.444
"CCR",88,"P1",2024-10-28,9.3,1013.7648,82.296,196.2912,11,16.0769,6.275,62.735,133.126
"CCR",88,"P1",2024-10-28,9.4,1013.7648,82.296,196.2912,11,16.0679,6.2372,59.173,133.218
"CCR",88,"P1",2024-10-28,9.5,1013.7648,82.296,196.2912,11,16.0587,5.6645,52.321,133.154
"CCR",88,"P1",2024-10-28,9.6,1013.7648,82.296,196.2912,11,16.0418,5.1945,54.826,132.927
"CCR",88,"P1",2024-10-28,9.7,1013.7648,82.296,196.2912,11,15.9971,5.4264,54.516,132.711
"CCR",88,"P1",2024-10-28,9.8,1013.7648,82.296,196.2912,11,15.952,5.3651,53.606,132.647
"CCR",88,"P1",2024-10-28,9.9,1013.7648,82.296,196.2912,11,15.9168,5.2412,52.765,132.579
"CCR",88,"P1",2024-10-28,10,1013.7648,82.296,196.2912,11,15.8769,5.216,52.326,132.725
"CCR",88,"P1",2024-10-28,10.1,1013.7648,82.296,196.2912,11,15.8533,5.1665,51.546,132.869
"CCR",88,"P1",2024-10-28,10.2,1013.7648,82.296,196.2912,11,15.8188,5.0751,49.077,133.07
"CCR",88,"P1",2024-10-28,10.3,1013.7648,82.296,196.2912,11,15.7948,4.8634,46.424,133.101
"CCR",88,"P1",2024-10-28,10.4,1013.7648,82.296,196.2912,11,15.7783,4.5504,44.773,133.286
"CCR",88,"P1",2024-10-28,10.5,1013.7648,82.296,196.2912,11,15.778,4.4292,44.949,133.207
"CCR",88,"P1",2024-10-28,10.6,1013.7648,82.296,196.2912,11,15.7825,4.5594,46.535,133.337
"CCR",88,"P1",2024-10-28,10.7,1013.7648,82.296,196.2912,11,15.7817,4.6036,46.592,133.16
"CCR",90,"C2",2024-10-28,0.1,561.7464,82.296,196.2912,4.5,16.4867,10.1726,106.759,134.738
"CCR",90,"C2",2024-10-28,0.2,561.7464,82.296,196.2912,4.5,16.496,10.345,108.965,134.782
"CCR",90,"C2",2024-10-28,0.3,561.7464,82.296,196.2912,4.5,16.4794,10.6865,109.013,134.903
"CCR",90,"C2",2024-10-28,0.4,561.7464,82.296,196.2912,4.5,16.5051,9.0951,83.77,134.95
"CCR",90,"C2",2024-10-28,0.5,561.7464,82.296,196.2912,4.5,16.465,8.0704,81.799,135.03
"CCR",90,"C2",2024-10-28,0.6,561.7464,82.296,196.2912,4.5,16.5075,6.1554,62.142,135.118
"CCR",90,"C2",2024-10-28,0.7,561.7464,82.296,196.2912,4.5,16.5048,5.3012,54.081,135.03
"CCR",90,"C2",2024-10-28,0.8,561.7464,82.296,196.2912,4.5,16.4165,9.9705,101.936,135.007
"CCR",90,"C2",2024-10-28,0.9,561.7464,82.296,196.2912,4.5,16.3974,9.9948,102.073,135.051
"CCR",90,"C2",2024-10-28,1,561.7464,82.296,196.2912,4.5,16.3927,9.9743,101.999,135.015
"CCR",90,"C2",2024-10-28,1.1,561.7464,82.296,196.2912,4.5,16.3781,9.9772,101.818,135.001
"CCR",90,"C2",2024-10-28,1.2,561.7464,82.296,196.2912,4.5,16.3735,9.9824,101.939,135.029
"CCR",90,"C2",2024-10-28,1.3,561.7464,82.296,196.2912,4.5,16.3642,9.9807,101.802,135.067
"CCR",90,"C2",2024-10-28,1.4,561.7464,82.296,196.2912,4.5,16.343,9.9718,101.709,134.959
"CCR",90,"C2",2024-10-28,1.5,561.7464,82.296,196.2912,4.5,16.3146,9.9539,101.423,135.136
"CCR",90,"C2",2024-10-28,1.6,561.7464,82.296,196.2912,4.5,16.3375,9.9679,101.707,134.995
"CCR",90,"C2",2024-10-28,1.7,561.7464,82.296,196.2912,4.5,16.2994,9.9309,100.814,135.007
"CCR",90,"C2",2024-10-28,1.8,561.7464,82.296,196.2912,4.5,16.2929,9.8523,100.603,134.99
"CCR",90,"C2",2024-10-28,1.9,561.7464,82.296,196.2912,4.5,16.2838,9.8608,100.499,135.029
"CCR",90,"C2",2024-10-28,2,561.7464,82.296,196.2912,4.5,16.2788,9.8581,100.737,135.023
"CCR",90,"C2",2024-10-28,2.1,561.7464,82.296,196.2912,4.5,16.2666,9.9103,101.309,134.973
"CCR",90,"C2",2024-10-28,2.2,561.7464,82.296,196.2912,4.5,16.2638,9.9363,101.339,134.921
"CCR",90,"C2",2024-10-28,2.3,561.7464,82.296,196.2912,4.5,16.2392,9.893,100.713,134.909
"CCR",90,"C2",2024-10-28,2.4,561.7464,82.296,196.2912,4.5,16.218,9.9331,101.883,134.983
"CCR",90,"C2",2024-10-28,2.5,561.7464,82.296,196.2912,4.5,16.2022,10.0175,101.881,135.029
"CCR",90,"C2",2024-10-28,2.6,561.7464,82.296,196.2912,4.5,16.1865,9.9844,101.045,135.098
"CCR",90,"C2",2024-10-28,2.7,561.7464,82.296,196.2912,4.5,16.1784,9.9299,101.026,134.979
"CCR",90,"C2",2024-10-28,2.8,561.7464,82.296,196.2912,4.5,16.1772,9.9374,101.319,135.036
"CCR",90,"C2",2024-10-28,2.9,561.7464,82.296,196.2912,4.5,16.1751,9.9609,101.243,134.202
"CCR",90,"C2",2024-10-28,3,561.7464,82.296,196.2912,4.5,16.1735,9.9527,101.295,129.22
"CCR",90,"C2",2024-10-28,3.2,561.7464,82.296,196.2912,4.5,16.154,9.9925,101.808,134.947
"CCR",90,"C2",2024-10-28,3.3,561.7464,82.296,196.2912,4.5,16.1445,9.9493,101.202,134.99
"CCR",90,"C2",2024-10-28,3.4,561.7464,82.296,196.2912,4.5,16.1258,9.9582,101.298,135.155
"CCR",90,"C2",2024-10-28,3.5,561.7464,82.296,196.2912,4.5,16.0831,9.9911,101.623,135.076
"CCR",90,"C2",2024-10-28,3.6,561.7464,82.296,196.2912,4.5,16.0616,9.9975,101.517,135.015
